,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
765,Hans Vanaken\Hans-Vanaken,be BEL,MF,be Club Brugge,26,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.30,4,12,-8,-1.33,,7.5,9.0,-1.4,-0.24,,Matches
766,Maarten Vandevoordt\Maarten-Vandevoordt,be BEL,GK,be Genk,17,2002,1,90,90,16.7,1.0,1,90,1,0,,5,0.00,0,4,-4,-4.00,-1.80,1.7,3.2,-1.6,-1.56,-0.12,Matches
767,Raphaël Varane\Raphael-Varane,fr FRA,DF,es Real Madrid,26,1993,8,720,90,100.0,8.0,8,90,8,0,,0,1.38,16,12,+4,+0.50,,15.6,12.0,+3.7,+0.46,,Matches
768,Bruno Varela\Bruno-Varela,pt POR,GK,nl Ajax,24,1994,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
769,Aleksandr Vasyutin\Aleksandr-Vasyutin,ru RUS,GK,ru Zenit,24,1995,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
770,Lucas Vázquez\Lucas-Vazquez,es ESP,FWMF,es Real Madrid,28,1991,4,102,26,14.2,1.1,1,66,0,3,12,1,0.25,1,3,-2,-1.76,-2.64,2.2,2.6,-0.5,-0.40,-1.00,Matches
771,Matías Vecino\Matias-Vecino,uy URU,MF,it Inter,27,1991,3,236,79,43.7,2.6,3,79,1,0,,2,1.00,4,5,-1,-0.38,-0.97,3.5,4.8,-1.3,-0.51,-0.97,Matches
772,Joël Veltman\Joel-Veltman,nl NED,DF,nl Ajax,27,1992,5,426,85,78.9,4.7,5,85,3,0,,0,1.67,10,4,+6,+1.27,+1.27,5.2,8.6,-3.4,-0.72,+0.10,Matches
773,Marco Verratti\Marco-Verratti,it ITA,MF,fr Paris S-G,26,1992,9,589,65,59.5,6.5,6,90,5,3,17,0,2.11,14,4,+10,+1.53,-0.49,13.3,7.6,+5.8,+0.88,-0.78,Matches
774,Jan Vertonghen\Jan-Vertonghen,be BEL,DF,eng Tottenham,32,1987,3,252,84,35.0,2.8,3,84,2,0,,3,1.33,9,9,0,0.00,0.00,6.4,4.0,+2.4,+0.86,+1.06,Matches
775,Arturo Vidal\Arturo-Vidal,cl CHI,MFFW,es Barcelona,32,1987,7,422,60,52.1,4.7,4,90,3,3,21,1,2.00,7,10,-3,-0.64,-1.57,6.6,7.3,-0.7,-0.16,-0.04,Matches
776,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,pt Benfica,24,1995,5,322,64,59.6,3.6,3,86,1,2,32,0,1.40,8,6,+2,+0.56,+1.80,4.8,5.0,-0.2,-0.05,+0.41,Matches
777,Vitolo\Vitolo,es ESP,FWMF,es Atlético Madrid,29,1989,4,119,30,14.2,1.3,1,53,0,3,22,2,1.00,2,1,+1,+0.76,+0.38,2.3,0.4,+1.8,+1.38,+0.88,Matches
778,Odisseas Vlachodimos\Odisseas-Vlachodimos,gr GRE,GK,pt Benfica,25,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,10,11,-1,-0.17,,7.5,8.8,-1.3,-0.21,,Matches
779,Thibault Vlietinck\Thibault-Vlietinck,be BEL,DF,be Club Brugge,21,1997,1,69,69,12.8,0.8,1,69,0,0,,0,0.00,1,2,-1,-1.30,+0.03,0.9,1.2,-0.3,-0.40,-0.18,Matches
780,Kevin Volland\Kevin-Volland,de GER,FW,de Leverkusen,27,1992,6,459,77,85.0,5.1,5,90,5,1,9,0,1.00,5,8,-3,-0.59,+0.52,4.3,6.0,-1.7,-0.34,+0.05,Matches
781,Michel Vorm\Michel-Vorm,nl NED,GK,eng Tottenham,35,1983,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
782,Ruud Vormer\Ruud-Vormer,nl NED,MF,be Club Brugge,31,1988,3,263,88,48.7,2.9,3,88,2,0,,0,1.71,3,4,-1,-0.34,+1.93,4.3,4.0,+0.3,+0.10,+0.66,Matches
783,Ilya Vorobyov\Ilya-Vorobyov,ru RUS,FW,ru Zenit,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
784,Jelle Vossen\Jelle-Vossen,be BEL,FW,be Club Brugge,30,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
785,Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,it Inter,27,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,10,9,+1,+0.17,,8.5,8.2,+0.2,+0.04,,Matches
786,Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DF,es Atlético Madrid,27,1992,2,120,60,14.3,1.3,1,90,1,1,30,0,3.00,4,1,+3,+2.25,+2.13,1.2,1.5,-0.3,-0.21,-0.98,Matches
787,Aleksa Vukanović\Aleksa-Vukanovic,rs SRB,FWMF,rs Red Star,27,1992,4,171,43,31.7,1.9,2,77,1,2,9,1,1.18,0,7,-7,-3.68,-1.25,1.3,7.4,-6.1,-3.20,-1.43,Matches
788,Miloš Vulić\Milos-Vulic,rs SRB,MF,rs Red Star,22,1996,4,185,46,34.3,2.1,1,90,1,3,32,2,0.75,3,10,-7,-3.41,-0.87,1.8,6.9,-5.1,-2.51,-0.43,Matches
789,Moussa Wagué\Moussa-Wague,sn SEN,DF,es Barcelona,20,1998,2,91,46,11.2,1.0,1,90,1,1,1,1,3.00,2,1,+1,+0.99,+0.99,1.2,1.0,+0.2,+0.20,+0.39,Matches
790,Kyle Walker\Kyle-Walker,eng ENG,DF,eng Manchester City,29,1990,6,443,74,54.7,4.9,5,88,4,1,3,3,2.17,13,6,+7,+1.42,+0.20,13.5,5.2,+8.3,+1.69,-0.11,Matches
791,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,eng Tottenham,22,1997,1,90,90,12.5,1.0,1,90,1,0,,1,0.00,1,3,-2,-2.00,-2.29,1.0,3.2,-2.2,-2.18,-2.69,Matches
792,Victor Wanyama\Victor-Wanyama,ke KEN,MF,eng Tottenham,28,1991,1,10,10,1.4,0.1,0,,0,1,10,1,0.00,0,0,0,0.00,0.00,0.6,0.2,+0.4,+3.86,+3.73,Matches
793,Daniel Wass\Daniel-Wass,dk DEN,DFMF,es Valencia,30,1989,8,720,90,100.0,8.0,8,90,8,0,,0,1.38,13,15,-2,-0.25,,12.4,13.8,-1.4,-0.18,,Matches
794,Julian Weigl\Julian-Weigl,de GER,MFDF,de Dortmund,23,1995,4,340,85,47.2,3.8,4,85,2,0,,2,1.50,6,8,-2,-0.53,-0.77,5.7,6.5,-0.8,-0.22,-0.44,Matches
795,Mitchell Weiser\Mitchell-Weiser,de GER,DF,de Leverkusen,25,1994,3,270,90,50.0,3.0,3,90,3,0,,1,1.00,2,5,-3,-1.00,-0.67,2.1,3.8,-1.7,-0.55,-0.41,Matches
796,Wendell\Wendell,br BRA,DF,de Leverkusen,26,1993,4,350,88,64.8,3.9,4,88,3,0,,1,1.50,5,5,0,0.00,+1.89,3.5,4.8,-1.2,-0.32,+0.09,Matches
797,Timo Werner\Timo-Werner,de GER,FWMF,de RB Leipzig,23,1996,8,579,72,64.3,6.4,7,78,5,1,30,0,2.13,11,7,+4,+0.62,+0.62,11.6,5.8,+5.7,+0.89,+1.13,Matches
798,Alfie Whiteman\Alfie-Whiteman,eng ENG,GK,eng Tottenham,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
799,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,eng Liverpool,28,1990,8,552,69,73.6,6.1,5,88,3,3,38,0,1.63,12,11,+1,+0.16,-0.75,12.2,6.1,+6.0,+0.99,+0.76,Matches
800,Willian\Willian,br BRA,FW,eng Chelsea,30,1988,7,528,75,73.3,5.9,6,83,3,1,30,0,1.57,10,9,+1,+0.17,+2.51,12.8,5.8,+6.9,+1.18,+2.56,Matches
801,Harry Winks\Harry-Winks,eng ENG,MF,eng Tottenham,23,1996,5,440,88,61.1,4.9,5,88,4,0,,1,0.80,8,12,-4,-0.82,-2.10,7.0,6.8,+0.2,+0.05,-0.34,Matches
802,Axel Witsel\Axel-Witsel,be BEL,MF,de Dortmund,30,1989,7,610,87,84.7,6.8,7,87,6,0,,0,1.43,8,10,-2,-0.30,-1.11,9.2,9.6,-0.3,-0.05,-0.43,Matches
803,Maximilian Wöber\Maximilian-Wober,at AUT,DF,at RB Salzburg,21,1998,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,16,13,+3,+0.50,,12.3,11.4,+0.9,+0.15,,Matches
804,Hannes Wolf\Hannes-Wolf,at AUT,FWMF,de RB Leipzig,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
805,Joscha Wosz\Joscha-Wosz,de GER,MF,de RB Leipzig,17,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
806,Dries Wouters\Dries-Wouters,be BEL,DFMF,be Genk,22,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
807,Xeka\Xeka,pt POR,MFFW,fr Lille,24,1994,3,120,40,22.2,1.3,1,90,1,2,15,3,0.00,1,3,-2,-1.50,+0.21,0.8,2.6,-1.8,-1.38,-1.29,Matches
808,Giorgos Xenitidis\Giorgos-Xenitidis,gr GRE,MF,gr Olympiacos,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
809,Erencan Yardimci\Erencan-Yardimci,tr TUR,MF,tr Galatasaray,17,2002,1,1,1,0.2,0.0,0,,0,1,1,1,1.00,0,0,0,0.00,+2.17,0.0,0.0,0.0,0.00,+2.15,Matches
810,Yusuf Yazıcı\Yusuf-Yazici,tr TUR,FWMF,fr Lille,22,1997,6,371,62,68.7,4.1,4,79,1,2,29,0,0.17,2,7,-5,-1.21,+1.45,4.7,6.6,-1.9,-0.46,-0.27,Matches
811,Amin Younes\Amin-Younes,de GER,FW,it Napoli,25,1993,1,6,6,0.8,0.1,0,,0,1,6,2,1.00,0,0,0,0.00,-0.63,0.0,0.1,-0.1,-0.82,-1.26,Matches
812,Abdulla Yusuf Helal\Abdulla-Yusuf-Helal,bh BHR,FW,cz Slavia Prague,26,1993,2,38,19,7.0,0.4,0,,0,2,19,2,1.33,0,1,-1,-2.37,-1.47,0.6,0.6,+0.1,+0.15,+0.84,Matches
813,Dan-Axel Zagadou\Dan-Axel-Zagadou,fr FRA,DF,de Dortmund,20,1999,5,286,57,39.7,3.2,3,90,3,2,8,3,1.80,5,4,+1,+0.31,+0.73,3.9,4.2,-0.3,-0.09,-0.17,Matches
814,Danijel Zagorac\Danijel-Zagorac,hr CRO,GK,hr Dinamo Zagreb,32,1987,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
815,Duván Zapata\Duvan-Zapata,co COL,FW,it Atalanta,28,1991,5,323,65,39.9,3.6,3,87,2,2,31,0,1.20,4,8,-4,-1.11,-1.67,5.4,6.9,-1.5,-0.41,-0.71,Matches
816,Jaroslav Zelený\Jaroslav-Zeleny,cz CZE,MFFW,cz Slavia Prague,26,1992,4,112,28,20.7,1.2,1,45,0,3,22,0,0.25,1,5,-4,-3.21,-2.79,2.3,3.6,-1.3,-1.04,-0.53,Matches
817,Rifat Zhemaletdinov\Rifat-Zhemaletdinov,ru RUS,MFFW,ru Loko Moscow,22,1996,5,356,71,65.9,4.0,5,71,2,0,,0,0.60,3,6,-3,-0.76,+1.20,4.0,7.3,-3.3,-0.82,+1.01,Matches
818,Yuri Zhirkov\Yuri-Zhirkov,ru RUS,DFMF,ru Zenit,35,1983,2,73,37,13.5,0.8,1,63,0,1,10,3,2.00,2,1,+1,+1.23,+1.81,1.1,1.2,-0.2,-0.23,+0.14,Matches
819,Dmitri Zhivoglyadov\Dmitri-Zhivoglyadov,ru RUS,DFMF,ru Loko Moscow,25,1994,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
820,Piotr Zieliński\Piotr-Zielinski,pl POL,MF,it Napoli,25,1994,7,519,74,72.1,5.8,6,82,3,1,25,1,1.71,12,8,+4,+0.69,+0.25,9.0,7.3,+1.7,+0.30,-0.48,Matches
821,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DFMF,eng Manchester City,22,1996,2,115,58,14.2,1.3,1,90,1,1,25,2,3.00,4,0,+4,+3.13,+2.09,3.9,0.9,+3.1,+2.40,+0.76,Matches
822,Joshua Zirkzee\Joshua-Zirkzee,nl NED,FW,de Bayern Munich,18,2001,1,5,5,0.5,0.1,0,,0,1,5,4,3.00,0,0,0,0.00,-3.20,0.2,0.6,-0.4,-7.72,-9.76,Matches
823,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,nl Ajax,26,1993,6,495,83,91.7,5.5,6,83,2,0,,0,1.80,12,5,+7,+1.27,+3.27,6.3,9.8,-3.4,-0.63,+1.40,Matches
824,Ivan Zlobin\Ivan-Zlobin,ru RUS,GK,pt Benfica,22,1997,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
825,Kurt Zouma\Kurt-Zouma,fr FRA,DF,eng Chelsea,24,1994,7,612,87,85.0,6.8,7,87,6,0,,1,1.57,12,12,0,0.00,+3.33,14.0,8.2,+5.9,+0.86,+2.45,Matches
826,Marko Đira\Marko-Djira,hr CRO,MFDF,hr Dinamo Zagreb,20,1999,3,62,21,11.5,0.7,0,,0,3,21,0,0.33,2,3,-1,-1.45,-1.08,1.0,3.2,-2.3,-3.30,-2.24,Matches
827,Luka Đorđević\Luka-Djordjevic,me MNE,FW,ru Loko Moscow,25,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches

